date,요일,토마토_거래량(kg),토마토_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2020-02-19,수요일,259571.4,3087.0,100.16,1811.83,1536.63,1359.7,964.64,6.1,12.5,0.1,4.8,0.0,12.4
2020-02-20,목요일,200319.8,2935.0,100.16,1811.46,1535.17,1357.74,963.86,9.3,14.7,4.6,1.9,0.0,10.1
2020-02-21,금요일,300564.1,3089.0,100.16,1810.36,1533.93,1356.17,963.39,11.0,16.0,5.5,6.0,4.1,10.5
2020-02-22,토요일,262652.5,2946.0,100.16,1809.55,1533.01,1354.85,962.72,9.5,12.9,5.1,2.3,0.7,7.800000000000001
2020-02-23,일요일,0.0,0.0,100.16,1809.15,1532.62,1354.19,962.26,6.0,11.7,1.1,0.0,0.0,10.6
2020-02-24,월요일,404141.9,3097.0,100.16,1808.9,1531.73,1353.38,961.83,10.8,15.7,5.5,5.0,0.0,10.2
2020-02-25,화요일,245943.2,3079.0,100.16,1808.13,1530.59,1351.74,961.41,9.7,12.7,7.9,10.0,49.8,4.799999999999999
2020-02-26,수요일,255336.8,3168.0,100.16,1807.1,1529.45,1350.36,960.94,9.5,14.1,6.8,9.5,1.8,7.3
2020-02-27,목요일,214217.1,3277.0,100.16,1806.39,1528.09,1348.74,960.38,6.8,10.7,4.7,7.3,1.5,5.999999999999999
2020-02-28,금요일,291060.1,3401.0,100.16,1805.07,1526.59,1346.79,960.08,6.9,8.9,4.8,9.0,0.2,4.1000000000000005
2020-02-29,토요일,257691.5,3394.0,100.16,1803.7,1525.03,1344.88,959.41,9.5,13.0,7.0,7.6,0.0,6.0
2020-03-01,일요일,0.0,0.0,99.94,1803.08,1523.52,1342.68,958.82,10.8,15.6,7.2,6.0,0.0,8.399999999999999
2020-03-02,월요일,347321.9,3445.0,99.94,1802.14,1521.76,1340.72,957.92,8.5,14.7,5.2,4.4,0.0,9.5
2020-03-03,화요일,233623.9,3517.0,99.94,1801.32,1519.5,1337.92,956.98,8.7,12.6,5.6,7.5,0.0,7.0
2020-03-04,수요일,240711.0,3667.0,99.94,1799.7,1517.3,1335.41,956.0,7.9,13.0,1.7,4.0,0.0,11.3
2020-03-05,목요일,202146.4,3847.0,99.94,1798.05,1515.36,1333.15,955.01,5.1,11.5,-0.3,0.0,0.0,11.8
2020-03-06,금요일,321416.5,3721.0,99.94,1796.42,1513.55,1330.82,954.1,8.1,12.6,3.2,1.3,0.0,9.4
2020-03-07,토요일,257813.3,3832.0,99.94,1794.74,1511.7,1328.48,953.5,8.2,11.8,6.1,8.6,7.0,5.700000000000001
2020-03-08,일요일,0.0,0.0,99.94,1794.84,1510.79,1327.27,953.16,10.4,16.4,5.5,0.4,0.0,10.9
2020-03-09,월요일,395589.3,3781.0,99.94,1793.63,1508.65,1324.82,952.31,11.0,15.2,7.4,9.4,11.0,7.799999999999999
2020-03-10,화요일,259948.7,3816.0,99.94,1791.38,1505.06,1320.52,950.89,9.9,12.1,7.3,8.3,13.9,4.8
2020-03-11,수요일,268085.8,3922.0,99.94,1787.07,1499.7,1314.23,948.39,7.8,13.5,3.6,0.0,0.0,9.9
2020-03-12,목요일,206617.4,3974.0,99.94,1783.97,1494.89,1308.62,946.18,9.5,14.5,3.6,1.5,0.0,10.9
2020-03-13,금요일,323383.4,4136.0,99.94,1781.11,1490.23,1303.35,943.88,11.6,17.0,8.5,6.8,0.0,8.5
2020-03-14,토요일,293149.8,4015.0,99.94,1777.31,1486.01,1298.25,941.7,8.2,12.0,4.7,2.1,0.0,7.3
2020-03-15,일요일,0.0,0.0,99.94,1775.51,1484.04,1295.73,940.59,7.7,12.7,2.9,2.4,0.0,9.8
2020-03-16,월요일,492300.4,3916.0,99.94,1774.18,1480.14,1291.56,939.07,6.6,11.8,1.1,1.0,0.0,10.7
2020-03-17,화요일,316239.3,3725.0,99.94,1770.16,1473.72,1284.17,936.42,11.1,15.9,6.0,2.1,0.0,9.9
2020-03-18,수요일,324519.7,3721.0,99.94,1764.62,1465.4,1275.15,930.9,12.2,17.3,7.7,0.0,0.0,9.6
2020-03-19,목요일,284101.7,4009.0,99.94,1758.43,1457.94,1266.95,926.9,12.6,18.2,7.4,1.5,0.0,10.8
2020-03-20,금요일,413685.1,3568.0,99.94,1753.61,1450.71,1259.24,923.47,10.4,14.8,6.4,0.0,0.0,8.4
2020-03-21,토요일,361281.8,3626.0,99.94,1749.08,1445.02,1253.06,920.41,13.7,17.9,9.8,0.9,0.0,8.099999999999998
2020-03-22,일요일,0.0,0.0,99.94,1746.33,1442.55,1250.05,918.91,14.1,17.5,11.0,5.0,0.0,6.5
2020-03-23,월요일,580112.1,3463.0,99.94,1744.38,1437.38,1244.7,917.07,12.6,17.1,8.8,0.0,0.0,8.3
2020-03-24,화요일,358316.8,3476.0,99.94,1740.34,1430.25,1236.94,913.84,11.5,15.3,8.6,2.0,0.0,6.700000000000001
2020-03-25,수요일,395979.2,3519.0,99.94,1735.57,1423.96,1230.81,911.1,13.0,17.9,7.6,2.4,0.0,10.3
2020-03-26,목요일,350237.4,3348.0,99.94,1730.56,1418.18,1224.52,908.6,14.5,16.3,12.1,9.8,24.6,4.200000000000001
2020-03-27,금요일,436484.3,3399.0,99.94,1724.93,1411.92,1218.12,905.96,13.7,16.8,9.7,10.0,1.9,7.100000000000001
2020-03-28,토요일,361772.5,3462.0,99.94,1720.03,1406.63,1212.81,903.1,9.4,13.0,7.7,9.1,0.4,5.3
2020-03-29,일요일,0.0,0.0,99.94,1718.25,1403.83,1209.9,901.91,10.4,15.1,6.4,7.0,0.0,8.7
2020-03-30,월요일,558161.3,3432.0,99.94,1715.02,1398.93,1205.16,899.7,11.6,15.7,8.6,6.3,0.0,7.1
2020-03-31,화요일,351364.4,3528.0,99.94,1710.61,1393.03,1199.27,897.04,12.9,18.0,8.5,3.4,0.0,9.5
2020-04-01,수요일,377426.7,3385.0,99.5,1704.02,1384.29,1190.5,893.17,12.5,17.1,10.8,6.5,2.7,6.300000000000001
2020-04-02,목요일,299734.9,3623.0,99.5,1698.16,1377.9,1184.19,890.59,11.5,16.2,7.2,3.3,0.0,9.0
2020-04-03,금요일,433729.2,3536.0,99.5,1692.18,1372.03,1178.65,887.36,13.8,19.1,9.6,1.9,0.0,9.500000000000002
2020-04-04,토요일,407770.0,3713.0,99.5,1687.27,1367.91,1174.57,884.9,12.8,19.6,8.5,2.0,0.0,11.1
2020-04-05,일요일,0.0,0.0,99.5,1685.68,1366.27,1172.64,883.41,9.7,14.1,5.6,0.1,0.0,8.5
2020-04-06,월요일,589012.3,3651.0,99.5,1683.33,1362.9,1169.74,881.84,11.7,15.1,7.3,3.9,0.0,7.8
2020-04-07,화요일,380802.3,3685.0,99.5,1677.91,1357.79,1164.68,879.85,14.5,20.6,9.5,1.4,0.0,11.1
2020-04-08,수요일,477656.0,3579.0,99.5,1672.42,1352.04,1159.16,876.51,13.3,19.1,9.2,0.6,0.0,9.900000000000002
2020-04-09,목요일,347241.0,3638.0,99.5,1666.71,1347.54,1154.71,873.46,11.8,18.0,8.0,1.0,0.0,10.0
2020-04-10,금요일,547016.9,3424.0,99.5,1664.62,1343.57,1151.07,871.51,10.0,12.2,8.3,8.5,0.0,3.899999999999999
2020-04-11,토요일,497421.9,3296.0,99.5,1661.38,1339.93,1147.46,869.37,10.5,14.2,7.9,9.5,2.9,6.299999999999999
2020-04-12,일요일,0.0,0.0,99.5,1660.48,1338.46,1145.88,868.15,9.0,11.9,7.2,9.8,12.0,4.7
2020-04-13,월요일,675460.0,3359.0,99.5,1658.4,1335.31,1143.12,866.64,10.1,15.5,6.8,5.5,0.0,8.7
2020-04-14,화요일,387434.0,3283.0,99.5,1653.34,1331.1,1139.03,864.38,15.1,21.1,8.8,1.3,0.0,12.3
2020-04-15,수요일,392853.2,3116.0,99.5,1649.69,1326.56,1134.87,861.49,14.5,18.4,12.0,6.9,0.0,6.399999999999999
2020-04-16,목요일,322586.8,3193.0,99.5,1647.1,1322.62,1131.51,858.98,12.9,16.7,10.5,5.3,0.0,6.199999999999999
2020-04-17,금요일,312278.0,3281.0,99.5,1642.79,1317.95,1127.11,855.5,12.2,13.1,11.3,8.8,32.6,1.799999999999999
2020-04-18,토요일,369013.0,3508.0,99.5,1638.0,1313.53,1123.01,852.86,13.9,20.6,10.2,4.4,0.0,10.400000000000002
2020-04-19,일요일,0.0,0.0,99.5,1636.18,1311.41,1120.79,851.28,11.8,14.7,10.5,9.9,33.2,4.199999999999999
2020-04-20,월요일,592966.5,3416.0,99.5,1633.7,1307.26,1117.33,848.88,14.0,18.1,10.1,5.8,0.1,8.000000000000002
2020-04-21,화요일,362841.9,3262.0,99.5,1628.79,1301.62,1111.91,845.7,12.2,18.8,8.1,5.5,0.0,10.7
2020-04-22,수요일,432557.1,3368.0,99.5,1623.3,1296.7,1107.16,841.85,9.3,16.0,5.1,2.0,0.0,10.9
2020-04-23,목요일,383215.5,3223.0,99.5,1618.87,1292.03,1102.66,838.45,10.3,16.9,4.4,0.8,0.0,12.499999999999998
2020-04-24,금요일,537526.2,3131.0,99.5,1614.44,1287.36,1098.28,834.75,11.1,14.7,6.1,0.0,0.0,8.6
2020-04-25,토요일,513366.0,3044.0,99.5,1612.18,1283.83,1094.84,831.72,14.8,18.3,10.1,0.0,0.0,8.200000000000001
2020-04-26,일요일,0.0,0.0,99.5,1610.72,1282.05,1092.88,830.24,14.2,21.3,10.4,1.5,0.0,10.9
2020-04-27,월요일,783304.0,2985.0,99.5,1608.34,1278.85,1090.09,827.95,13.7,19.5,9.5,2.9,0.0,10.0
2020-04-28,화요일,499729.0,2931.0,99.5,1602.04,1274.4,1085.57,824.65,14.3,20.9,9.5,0.5,0.0,11.4
2020-04-29,수요일,583281.2,2785.0,99.5,1596.82,1270.26,1081.5,821.93,16.2,24.4,11.4,0.0,0.0,12.999999999999998
2020-04-30,목요일,446765.0,2782.0,99.5,1593.67,1267.24,1078.54,819.45,16.9,20.1,13.0,1.5,0.0,7.100000000000001
2020-05-01,금요일,633195.4,2451.0,99.44,1590.71,1264.02,1075.28,817.63,19.5,22.7,16.7,2.4,0.0,6.0
2020-05-02,토요일,518968.0,2317.0,99.44,1589.18,1262.63,1073.84,815.89,18.7,21.8,17.0,8.5,1.1,4.800000000000001
2020-05-03,일요일,0.0,0.0,99.44,1588.9,1261.66,1072.7,815.16,16.8,17.9,16.2,10.0,21.3,1.6999999999999993
2020-05-04,월요일,935597.8,1958.0,99.44,1587.14,1259.87,1071.05,813.03,19.0,25.0,15.8,5.1,0.0,9.2
2020-05-05,화요일,663772.2,1651.0,99.44,1585.24,1257.33,1068.43,811.32,15.9,18.5,14.2,9.0,0.0,4.300000000000001
2020-05-06,수요일,714376.9,1633.0,99.44,1584.8,1256.15,1067.27,808.43,17.9,21.8,14.0,2.3,0.0,7.800000000000001
2020-05-07,목요일,583102.5,1555.0,99.44,1583.12,1253.91,1065.07,805.02,16.5,21.0,12.5,4.0,0.0,8.5
2020-05-08,금요일,433670.6,1572.0,99.44,1580.74,1252.46,1063.74,802.37,17.4,21.1,12.3,6.3,0.0,8.8
2020-05-09,토요일,683937.1,1430.0,99.44,1578.74,1251.41,1062.51,800.37,16.4,18.6,14.8,10.0,50.8,3.8000000000000007
2020-05-10,일요일,0.0,0.0,99.44,1579.52,1251.08,1062.18,799.21,17.6,20.6,14.7,5.8,0.0,5.900000000000002
2020-05-11,월요일,903940.8,1469.0,99.44,1578.34,1250.1,1061.41,797.38,18.8,25.4,15.3,1.0,0.0,10.099999999999998
2020-05-12,화요일,670009.6,1419.0,99.44,1577.14,1249.18,1060.35,796.26,18.2,21.4,15.6,1.3,0.0,5.799999999999999
2020-05-13,수요일,642106.3,1469.0,99.44,1575.22,1248.34,1059.55,794.6,17.9,22.8,12.5,0.1,0.0,10.3
2020-05-14,목요일,493390.7,1573.0,99.44,1574.88,1247.95,1059.16,792.04,20.1,25.4,16.4,5.6,0.0,9.0
2020-05-15,금요일,642586.6,1565.0,99.44,1574.2,1247.58,1058.75,790.98,16.3,18.8,14.3,10.0,14.8,4.5
2020-05-16,토요일,482549.0,1596.0,99.44,1574.45,1247.73,1059.02,790.02,18.2,24.4,16.1,8.4,0.6,8.299999999999997
2020-05-17,일요일,0.0,0.0,99.44,1573.51,1247.91,1059.12,789.49,18.2,21.6,15.9,8.4,0.0,5.700000000000001
2020-05-18,월요일,507615.0,1621.0,99.44,1574.19,1248.13,1059.5,788.6,17.3,19.8,16.4,9.5,4.5,3.400000000000002
2020-05-19,화요일,452344.4,1659.0,99.44,1574.97,1248.66,1059.77,787.58,15.6,19.0,13.3,3.9,2.1,5.699999999999999
2020-05-20,수요일,392640.9,1745.0,99.44,1575.39,1249.29,1060.26,787.16,15.2,19.4,12.2,4.0,0.0,7.199999999999999
2020-05-21,목요일,296558.4,1979.0,99.44,1576.32,1250.29,1061.27,786.65,14.9,18.1,13.2,7.9,0.0,4.900000000000002
2020-05-22,금요일,588140.9,1917.0,99.44,1576.71,1251.66,1062.7,787.33,15.4,18.7,12.2,4.9,0.0,6.5
2020-05-23,토요일,529347.4,1946.0,99.44,1577.57,1253.38,1063.99,787.78,16.8,20.9,12.8,2.1,0.0,8.099999999999998
2020-05-24,일요일,0.0,0.0,99.44,1579.53,1254.16,1064.54,787.69,19.1,22.5,14.6,6.9,0.0,7.9
2020-05-25,월요일,781294.4,1946.0,99.44,1578.21,1255.48,1065.87,787.22,19.4,23.2,16.8,8.6,0.0,6.399999999999999
2020-05-26,화요일,558739.9,1889.0,99.44,1578.88,1258.57,1068.51,788.48,19.0,22.2,16.6,7.8,0.0,5.599999999999998
2020-05-27,수요일,549723.6,1896.0,99.44,1582.14,1261.22,1070.81,790.21,19.4,26.0,16.4,4.9,0.0,9.6
2020-05-28,목요일,438000.4,1906.0,99.44,1584.13,1263.74,1073.05,791.12,19.2,25.1,15.2,1.5,0.0,9.900000000000002
2020-05-29,금요일,619940.9,1851.0,99.44,1585.27,1266.16,1075.16,791.42,19.7,24.5,15.7,3.0,0.0,8.8
2020-05-30,토요일,528540.0,1731.0,99.44,1585.9,1268.42,1077.12,791.76,20.2,23.7,17.3,8.9,0.0,6.399999999999999
2020-05-31,일요일,0.0,0.0,99.44,1585.73,1269.84,1078.2,791.71,19.6,23.6,17.3,9.1,1.0,6.300000000000001
2020-06-01,월요일,879290.1,1656.0,99.71,1587.69,1273.49,1081.82,792.94,22.0,25.5,18.3,5.0,0.0,7.199999999999999
2020-06-02,화요일,550211.5,1656.0,99.71,1588.6,1276.04,1084.15,793.47,21.1,25.1,18.0,3.1,0.0,7.100000000000001
2020-06-03,수요일,666564.7,1585.0,99.71,1589.64,1279.03,1086.91,793.94,21.3,25.7,18.6,7.3,0.0,7.099999999999998
2020-06-04,목요일,544947.7,1564.0,99.71,1591.01,1282.23,1089.92,794.05,22.9,26.6,20.3,5.5,0.0,6.300000000000001
2020-06-05,금요일,721310.7,1504.0,99.71,1593.08,1286.85,1094.27,794.59,22.0,27.0,18.4,5.6,0.0,8.600000000000001
2020-06-06,토요일,608453.4,1418.0,99.71,1594.97,1292.21,1099.12,795.22,21.0,26.6,17.7,7.3,0.0,8.900000000000002
2020-06-07,일요일,0.0,0.0,99.71,1595.55,1294.67,1101.38,795.44,21.5,24.6,17.8,1.3,0.0,6.800000000000001
2020-06-08,월요일,1013151.2,1376.0,99.71,1596.06,1299.39,1105.88,795.86,23.3,28.0,18.0,0.0,0.0,10.0
2020-06-09,화요일,668352.8,1316.0,99.71,1600.46,1306.08,1112.2,797.3,24.0,29.4,18.6,0.0,0.0,10.799999999999995
2020-06-10,수요일,460653.5,1276.0,99.71,1603.86,1311.63,1117.3,798.28,24.7,28.9,20.9,4.3,0.0,8.0
2020-06-11,목요일,653371.4,1237.0,99.71,1606.65,1316.17,1121.52,799.18,22.6,25.9,21.3,7.6,10.5,4.599999999999998
2020-06-12,금요일,813197.2,1164.0,99.71,1608.22,1319.99,1125.19,800.42,22.6,25.8,21.1,8.8,2.3,4.699999999999999
2020-06-13,토요일,804413.0,990.0,99.71,1610.58,1322.91,1127.84,800.61,22.0,24.2,21.0,9.9,91.0,3.1999999999999997
2020-06-14,일요일,0.0,0.0,99.71,1611.76,1324.22,1128.99,800.66,23.3,27.0,20.2,8.4,16.4,6.800000000000001
2020-06-15,월요일,683737.9,1002.0,99.71,1612.21,1327.02,1131.65,801.59,23.8,29.0,20.3,4.6,0.0,8.7
2020-06-16,화요일,735671.7,964.0,99.71,1614.27,1330.09,1134.37,802.66,23.9,29.0,21.4,5.4,0.0,7.600000000000001
2020-06-17,수요일,684187.2,1008.0,99.71,1615.49,1332.86,1137.11,803.14,22.3,26.2,19.7,8.8,0.0,6.5
2020-06-18,목요일,539393.7,1012.0,99.71,1616.5,1335.47,1139.58,803.59,18.3,21.2,16.8,10.0,40.2,4.399999999999999
2020-06-19,금요일,477236.1,1085.0,99.71,1616.89,1337.95,1142.0,803.76,21.8,27.1,18.3,7.4,0.8,8.8
2020-06-20,토요일,354990.1,1120.0,99.71,1618.16,1340.67,1144.35,804.44,21.2,24.9,19.0,5.9,0.0,5.899999999999999
2020-06-21,일요일,0.0,0.0,99.71,1618.98,1341.84,1145.5,804.5,21.2,25.3,18.0,2.0,0.0,7.300000000000001
2020-06-22,월요일,409964.7,1194.0,99.71,1619.92,1344.18,1147.87,805.04,22.8,27.7,18.0,0.0,0.0,9.7
2020-06-23,화요일,360588.7,1326.0,99.71,1621.74,1346.77,1150.24,805.26,23.8,29.0,19.9,3.6,0.0,9.1
2020-06-24,수요일,411112.5,1530.0,99.71,1622.77,1348.54,1151.92,805.49,22.6,26.2,20.5,9.4,19.5,5.699999999999999
2020-06-25,목요일,304602.5,1863.0,99.71,1624.41,1350.05,1153.36,806.22,22.0,24.6,20.9,9.9,35.3,3.700000000000003
2020-06-26,금요일,438896.2,1888.0,99.71,1624.83,1351.31,1154.71,806.64,23.3,28.2,20.3,4.0,0.0,7.899999999999999
2020-06-27,토요일,532877.0,1690.0,99.71,1625.44,1352.59,1155.94,806.26,23.2,27.9,20.2,6.5,0.0,7.699999999999999
2020-06-28,일요일,0.0,0.0,99.71,1626.29,1353.19,1156.35,806.78,24.9,30.7,21.7,3.1,0.0,9.0
2020-06-29,월요일,739328.5,1531.0,99.71,1627.08,1354.24,1157.44,808.15,21.6,25.2,18.9,8.8,99.2,6.300000000000001
2020-06-30,화요일,261761.5,1485.0,99.71,1627.86,1355.2,1158.25,808.19,22.0,24.7,19.9,6.5,5.9,4.800000000000001
2020-07-01,수요일,431411.5,1470.0,99.63,1629.17,1356.73,1159.77,808.97,20.8,24.3,19.1,7.1,0.0,5.199999999999999
2020-07-02,목요일,295112.5,1489.0,99.63,1629.96,1357.49,1160.4,809.53,21.7,25.8,19.0,7.3,0.0,6.800000000000001
2020-07-03,금요일,455844.2,1492.0,99.63,1629.47,1358.04,1161.04,810.13,20.6,22.1,18.7,9.4,7.8,3.400000000000002
2020-07-04,토요일,295699.7,1541.0,99.63,1630.12,1358.36,1161.3,809.86,20.4,25.4,18.7,9.1,0.0,6.699999999999999
2020-07-05,일요일,0.0,0.0,99.63,1631.1,1358.73,1161.47,809.99,22.2,25.9,19.1,8.3,0.0,6.799999999999997
2020-07-06,월요일,581157.1,1515.0,99.63,1632.05,1359.06,1161.97,810.67,22.7,25.6,21.2,9.9,0.8,4.400000000000002
2020-07-07,화요일,319019.2,1575.0,99.63,1631.99,1359.49,1162.36,810.51,22.7,25.1,21.6,8.0,0.6,3.5
2020-07-08,수요일,380178.7,1621.0,99.63,1631.58,1359.68,1162.63,810.55,23.5,28.1,21.3,5.0,0.0,6.800000000000001
2020-07-09,목요일,202503.4,1711.0,99.63,1631.98,1359.95,1162.83,811.28,22.2,25.5,20.6,9.1,2.1,4.899999999999999
2020-07-10,금요일,339225.2,1728.0,99.63,1631.52,1360.16,1162.92,811.52,22.2,25.9,20.8,9.0,208.7,5.099999999999998
2020-07-11,토요일,256599.0,1884.0,99.63,1632.92,1360.4,1163.23,811.96,21.6,24.3,20.2,8.8,0.0,4.100000000000001
2020-07-12,일요일,0.0,0.0,99.63,1632.94,1360.51,1163.15,812.2,20.1,21.4,18.7,10.0,37.5,2.6999999999999997
2020-07-13,월요일,441704.3,1679.0,99.63,1632.6,1360.72,1163.34,812.54,18.9,20.2,18.1,10.0,100.9,2.099999999999998
2020-07-14,화요일,300867.2,1757.0,99.63,1632.41,1360.8,1163.45,812.05,19.3,20.7,18.7,10.0,5.2,2.0
2020-07-15,수요일,361316.5,1779.0,99.63,1632.65,1360.91,1163.56,812.37,19.6,21.0,18.5,10.0,0.0,2.5
2020-07-16,목요일,293766.5,1865.0,99.63,1632.52,1361.03,1163.62,812.46,21.3,24.2,18.7,4.6,0.0,5.5
2020-07-17,금요일,306560.0,1978.0,99.63,1634.83,1361.04,1163.74,812.15,21.8,25.9,17.8,1.0,0.0,8.099999999999998
2020-07-18,토요일,198479.0,2140.0,99.63,1635.49,1361.15,1163.67,812.42,22.2,25.5,18.9,8.0,0.0,6.600000000000001
2020-07-19,일요일,0.0,0.0,99.63,1635.98,1361.22,1163.62,812.3,23.2,25.2,21.4,10.0,0.5,3.8000000000000007
2020-07-20,월요일,334514.6,2127.0,99.63,1635.67,1361.18,1163.65,812.34,24.9,26.4,23.7,9.1,1.1,2.6999999999999997
2020-07-21,화요일,190664.7,2432.0,99.63,1634.99,1361.13,1163.6,812.85,24.9,28.6,22.6,8.4,3.4,6.0
2020-07-22,수요일,172682.2,2560.0,99.63,1633.71,1361.07,1163.52,813.05,22.5,23.9,21.4,10.0,105.3,2.5
2020-07-23,목요일,196878.2,2852.0,99.63,1633.76,1361.01,1163.45,813.43,21.8,23.0,21.2,10.0,176.2,1.8000000000000007
2020-07-24,금요일,240825.5,2921.0,99.63,1633.81,1361.04,1163.46,813.62,21.6,24.1,20.1,8.9,2.3,4.0
2020-07-25,토요일,274089.5,2838.0,99.63,1634.18,1361.04,1163.49,813.92,21.3,23.7,20.0,9.1,1.5,3.6999999999999993
2020-07-26,일요일,0.0,0.0,99.63,1634.52,1361.1,1163.48,814.2,23.9,27.1,20.2,4.3,0.0,6.900000000000002
2020-07-27,월요일,438452.0,2686.0,99.63,1634.3,1361.01,1163.49,814.51,22.6,24.7,21.5,9.9,32.1,3.1999999999999997
2020-07-28,화요일,255523.5,2778.0,99.63,1634.51,1361.04,1163.47,814.81,21.9,22.8,21.5,10.0,46.5,1.3000000000000007
2020-07-29,수요일,239068.5,2591.0,99.63,1634.8,1360.99,1163.46,815.23,23.2,24.8,21.9,10.0,14.3,2.900000000000002
2020-07-30,목요일,245685.0,2482.0,99.63,1634.41,1360.93,1163.42,815.34,24.0,27.9,22.0,8.9,50.0,5.899999999999999
2020-07-31,금요일,316323.5,2611.0,99.63,1634.4,1360.83,1163.34,815.28,26.1,30.6,22.8,7.4,0.0,7.800000000000001
2020-08-01,토요일,101352.5,2091.0,100.19,1634.53,1361.07,1163.69,815.09,26.9,30.0,24.3,7.9,0.0,5.699999999999999
2020-08-02,일요일,0.0,0.0,100.19,1635.24,1361.2,1163.67,815.09,26.8,30.0,24.2,8.1,0.0,5.800000000000001
2020-08-03,월요일,541079.0,2120.0,100.19,1636.17,1361.31,1163.89,815.04,26.9,29.3,25.2,8.0,0.0,4.100000000000001
2020-08-04,화요일,329375.0,1926.0,100.19,1635.81,1361.25,1163.76,814.8,27.0,29.4,25.1,5.1,0.0,4.299999999999997
2020-08-05,수요일,324546.0,1896.0,100.19,1636.3,1361.12,1163.68,814.98,26.6,29.2,25.4,8.6,0.0,3.8000000000000007
2020-08-06,목요일,290616.5,1827.0,100.19,1636.43,1361.07,1163.59,815.07,26.1,27.4,24.5,10.0,6.3,2.8999999999999986
2020-08-07,금요일,322519.0,1837.0,100.19,1636.0,1360.99,1163.51,816.05,25.6,27.8,23.6,9.6,107.0,4.199999999999999
2020-08-08,토요일,369227.5,1712.0,100.19,1635.82,1361.0,1163.49,816.0,24.9,26.4,23.7,10.0,163.1,2.6999999999999997
2020-08-09,일요일,0.0,0.0,100.19,1636.44,1361.03,1163.42,815.9,25.8,28.5,23.9,8.5,15.1,4.600000000000001
2020-08-10,월요일,475747.9,1724.0,100.19,1636.37,1361.07,1163.48,816.59,25.6,28.5,23.5,9.4,12.5,5.0
2020-08-11,화요일,361007.0,1654.0,100.19,1636.29,1361.06,1163.48,816.87,26.2,29.8,23.5,8.3,10.5,6.300000000000001
2020-08-12,수요일,228843.0,1766.0,100.19,1636.43,1361.04,1163.43,817.05,25.9,28.2,24.6,7.1,36.6,3.599999999999998
2020-08-13,목요일,320832.0,1826.0,100.19,1637.55,1361.08,1163.51,817.61,27.6,31.2,24.4,2.9,0.0,6.800000000000001
2020-08-14,금요일,334093.5,1879.0,100.19,1637.21,1361.12,1163.52,817.89,27.9,30.2,26.2,5.3,0.0,4.0
2020-08-15,토요일,383660.1,1801.0,100.19,1636.79,1361.18,1163.69,817.66,28.1,31.5,24.7,2.8,0.0,6.800000000000001
2020-08-16,일요일,0.0,0.0,100.19,1636.91,1361.23,1163.68,817.76,28.2,31.3,25.5,2.9,0.0,5.800000000000001
2020-08-17,월요일,483255.0,1797.0,100.19,1636.71,1361.25,1163.63,817.99,28.4,33.1,26.0,2.5,0.0,7.100000000000001
2020-08-18,화요일,392897.0,1707.0,100.19,1637.05,1361.24,1163.7,817.71,28.7,31.6,26.1,0.9,0.0,5.5
2020-08-19,수요일,403911.0,1695.0,100.19,1636.44,1361.21,1163.76,817.87,29.1,33.2,26.3,0.6,0.0,6.900000000000002
2020-08-20,목요일,363064.0,1722.0,100.19,1636.37,1361.27,1163.83,818.2,29.4,33.2,26.5,0.0,0.0,6.700000000000003
2020-08-21,금요일,353664.0,1847.0,100.19,1635.96,1361.25,1163.83,817.83,26.7,30.7,23.6,1.4,0.0,7.099999999999998
2020-08-22,토요일,401139.0,1899.0,100.19,1636.45,1361.28,1163.73,817.63,27.0,30.8,24.2,7.3,0.0,6.600000000000001
2020-08-23,일요일,0.0,0.0,100.19,1636.77,1361.2,1163.63,817.58,27.1,30.6,24.7,5.9,0.0,5.900000000000002
2020-08-24,월요일,546412.0,1940.0,100.19,1636.89,1361.19,1163.76,817.76,28.0,32.0,24.8,1.8,0.0,7.199999999999999
2020-08-25,화요일,388199.0,1998.0,100.19,1636.26,1361.19,1163.62,817.42,29.3,32.8,25.8,2.8,0.0,6.9999999999999964
2020-08-26,수요일,375508.0,2053.0,100.19,1636.05,1361.09,1163.53,817.33,28.7,31.2,27.6,8.3,0.0,3.599999999999998
2020-08-27,목요일,280612.0,2268.0,100.19,1635.83,1361.02,1163.41,817.06,26.2,28.5,23.4,9.9,27.4,5.100000000000001
2020-08-28,금요일,240920.0,2664.0,100.19,1636.58,1360.88,1163.27,816.56,26.9,31.3,25.0,7.6,17.6,6.300000000000001
2020-08-29,토요일,333618.0,3140.0,100.19,1637.05,1360.74,1163.14,816.7,27.5,31.4,24.0,5.1,3.1,7.399999999999999
2020-08-30,일요일,0.0,0.0,100.19,1636.93,1360.78,1163.18,816.41,28.5,33.1,25.7,5.5,0.0,7.400000000000002
2020-08-31,월요일,430335.5,2970.0,100.19,1636.55,1360.66,1163.09,816.55,26.2,29.7,24.3,7.6,0.0,5.399999999999999
2020-09-01,화요일,314110.0,3155.0,100.74,1635.91,1360.37,1162.88,816.46,26.4,30.6,23.7,8.0,0.0,6.900000000000002
2020-09-02,수요일,333594.0,3055.0,100.74,1636.31,1360.3,1162.66,815.99,26.8,28.9,25.4,10.0,29.5,3.5
